Region,RegionCode,YearCode,avh,emp,rgdpo,avh_emp,productivity
Sub-Saharan Africa,CPV,1990,2080.0,0.110664784908295,794.193542480469,230.18275260925358,3.4502738953193908
Sub-Saharan Africa,CPV,2000,2080.0,0.141800001263618,1707.35766601563,294.94400262832545,5.788751935285702
Sub-Saharan Africa,CPV,2010,2080.0,0.177300006151199,3228.2744140625,368.78401279449395,8.75383504181746
Sub-Saharan Africa,CPV,2019,2080.0,0.212166577577591,3995.4748535156305,441.3064813613893,9.053741611022716
Sub-Saharan Africa,ETH,1960,2080.0,9.22394943237305,12500.7275390625,19185.814819335945,0.6515609400370087
Sub-Saharan Africa,ETH,1970,2080.0,11.6665363311768,18536.9375,24266.395568847744,0.7638933210087864
Sub-Saharan Africa,ETH,1980,2080.0,15.6909608840942,25595.3984375,32637.198638915936,0.7842400544445185
Sub-Saharan Africa,ETH,1990,2080.0,21.5063438415527,39342.6875,44733.195190429615,0.8794964753248192
Sub-Saharan Africa,ETH,2000,2080.0,27.9095115661621,39296.7265625,58051.784057617166,0.6769253899845262
Sub-Saharan Africa,ETH,2010,2080.0,38.5982551574707,101263.4609375,80284.37072753906,1.2613097670175137
Sub-Saharan Africa,ETH,2019,2080.0,58.0609703063965,304954.34375,120766.81823730472,2.5251501049797467
Sub-Saharan Africa,GAB,1960,2080.0,0.180752068758011,1972.1708984375,375.9643030166629,5.245633382247178
Sub-Saharan Africa,GAB,1970,2080.0,0.203780978918076,4773.42041015625,423.8644361495981,11.261667653739003
Sub-Saharan Africa,GAB,1980,2080.0,0.236574068665504,10615.9560546875,492.07406282424836,21.57389884310799
Sub-Saharan Africa,GAB,1990,2080.0,0.287375926971436,11319.84765625,597.7419281005868,18.937683846640113
Sub-Saharan Africa,GAB,2000,2080.0,0.367752462625504,14042.3828125,764.9251222610483,18.35785281962241
Sub-Saharan Africa,GAB,2010,2080.0,0.455819994211197,22432.9609375,948.1055879592898,23.66082556879017
Sub-Saharan Africa,GAB,2019,2080.0,0.65801066160202,33658.2109375,1368.6621761322017,24.59205165778534
Sub-Saharan Africa,GHA,1960,2080.0,2.47216463088989,31377.11328125,5142.102432250971,6.102000824498273
Sub-Saharan Africa,GHA,1970,2080.0,3.02290296554565,39522.78515625,6287.638168334952,6.285791913931992
Sub-Saharan Africa,GHA,1980,2080.0,4.5226149559021,38968.421875,9407.039108276367,4.142474739019141
Sub-Saharan Africa,GHA,1990,2080.0,6.31170511245728,43272.92578125,13128.346633911142,3.2961443651612594
Sub-Saharan Africa,GHA,2000,2080.0,7.1672248840332,66854.40625,14907.827758789055,4.4845169485262755
Sub-Saharan Africa,GHA,2010,2080.0,10.3395118713379,108138.859375,21506.18469238283,5.028267957416974
Sub-Saharan Africa,GHA,2019,2080.0,13.220724105835,163165.4375,27499.1061401368,5.9334814982167385
Sub-Saharan Africa,GIN,1960,2080.0,1.84530985355377,11783.4169921875,3838.2444953918416,3.0700016651712922
Sub-Saharan Africa,GIN,1970,2080.0,1.84530985355377,12476.5546875,3838.2444953918416,3.2505888310344035
Sub-Saharan Africa,GIN,1980,2080.0,1.84530985355377,16908.4453125,3838.2444953918416,4.405254884830842
Sub-Saharan Africa,GIN,1990,2080.0,2.35855770111084,21948.771484375,4905.800018310547,4.474045293826244
Sub-Saharan Africa,GIN,2000,2080.0,2.96928524971008,22987.705078125,6176.113319396966,3.7220342129942514
Sub-Saharan Africa,GIN,2010,2080.0,3.6326239109039298,20594.84375,7555.857734680174,2.725679131764614
Sub-Saharan Africa,GIN,2019,2080.0,4.6799750328064,29199.4609375,9734.348068237312,2.9996318944846827
Sub-Saharan Africa,GMB,1960,2080.0,0.243793353438377,949.754272460938,507.09017515182416,1.8729494654014525
Sub-Saharan Africa,GMB,1970,2080.0,0.243793353438377,1439.55029296875,507.09017515182416,2.8388447726042902
Sub-Saharan Africa,GMB,1980,2080.0,0.243793353438377,1841.18420410156,507.09017515182416,3.630881240304655
Sub-Saharan Africa,GMB,1990,2080.0,0.35846796631813,2750.62768554688,745.6133699417104,3.689080422152187
Sub-Saharan Africa,GMB,2000,2080.0,0.445521533489227,3839.40014648438,926.6847896575922,4.143156539671952
Sub-Saharan Africa,GMB,2010,2080.0,0.528007686138153,5301.451171875,1098.2559871673582,4.8271543554691645
Sub-Saharan Africa,GMB,2019,2080.0,0.688571572303772,5655.0107421875,1432.2288703918457,3.9483987923245376
Sub-Saharan Africa,GNB,1960,2080.0,0.301921248435974,600.1321411132809,627.996196746826,0.9556302159505302
Sub-Saharan Africa,GNB,1970,2080.0,0.301921248435974,898.448120117188,627.996196746826,1.430658537060207
Sub-Saharan Africa,GNB,1980,2080.0,0.301921248435974,1130.49670410156,627.996196746826,1.8001648894655886
Sub-Saharan Africa,GNB,1990,2080.0,0.372553408145905,1656.01489257813,774.9110889434824,2.1370385792722995
Sub-Saharan Africa,GNB,2000,2080.0,0.460397362709045,2128.50170898438,957.6265144348137,2.2226846029222687
Sub-Saharan Africa,GNB,2010,2080.0,0.602743804454803,2264.1904296875,1253.7071132659903,1.8059963174246763
Sub-Saharan Africa,GNB,2019,2080.0,0.779939353466034,3553.81030273438,1622.2738552093508,2.190635256385716
Sub-Saharan Africa,GNQ,1960,2080.0,0.0708540007472038,322.270721435547,147.3763215541839,2.1867198070692924
Sub-Saharan Africa,GNQ,1970,2080.0,0.0708540007472038,581.6607666015631,147.3763215541839,3.946772184755009
Sub-Saharan Africa,GNQ,1980,2080.0,0.0708540007472038,743.780212402344,147.3763215541839,5.04680945051874
Sub-Saharan Africa,GNQ,1990,2080.0,0.133991807699203,1043.08459472656,278.70296001434224,3.7426390974565975
Sub-Saharan Africa,GNQ,2000,2080.0,0.198361396789551,6114.05029296875,412.5917053222661,14.818645683129288
Sub-Saharan Africa,GNQ,2010,2080.0,0.334400713443756,36067.94140625,695.5534839630125,51.8550222777232
Sub-Saharan Africa,GNQ,2019,2080.0,0.495654612779617,33486.05859375,1030.9615945816033,32.480413208156115
Sub-Saharan Africa,KEN,1960,2080.0,3.57470798492432,14252.6806640625,7435.392608642585,1.9168699508208602
Sub-Saharan Africa,KEN,1970,2080.0,4.657923698425289,20259.9453125,9688.481292724602,2.091137372346877
Sub-Saharan Africa,KEN,1980,2080.0,6.53710603713989,36548.71875,13597.180557250971,2.687963037345243
Sub-Saharan Africa,KEN,1990,2080.0,9.06492805480957,54918.9296875,18855.050354003906,2.9126906932835563
Sub-Saharan Africa,KEN,2000,2080.0,13.8578910827637,68728.7109375,28824.413452148496,2.384392350310849
Sub-Saharan Africa,KEN,2010,2080.0,17.694486618042,109634.9296875,36804.53216552736,2.9788431814435232
Sub-Saharan Africa,KEN,2019,2080.0,25.0740222930908,222737.125,52153.96636962886,4.270760989133664
Sub-Saharan Africa,LBR,1960,2080.0,0.56202632188797,2944.6640625,1169.0147495269775,2.518928066298145
Sub-Saharan Africa,LBR,1970,2080.0,0.56202632188797,2944.6640625,1169.0147495269775,2.518928066298145
Sub-Saharan Africa,LBR,1980,2080.0,0.56202632188797,3931.62866210938,1169.0147495269775,3.3631985085733507
Sub-Saharan Africa,LBR,1990,2080.0,0.624651491641998,1881.68542480469,1299.2751026153558,1.4482578947422147
Sub-Saharan Africa,LBR,2000,2080.0,0.874900043010712,2833.48266601563,1819.792089462281,1.5570364781906916
Sub-Saharan Africa,LBR,2010,2080.0,1.31666696071625,3419.45849609375,2738.6672782898,1.2485848584823638
Sub-Saharan Africa,LBR,2019,2080.0,1.9186075925827,6210.2021484375,3990.703792572016,1.5561671502647438
Sub-Saharan Africa,LSO,1960,2080.0,0.484384447336197,844.9595336914061,1007.5196504592898,0.8386531551084103
Sub-Saharan Africa,LSO,1970,2080.0,0.484384447336197,1475.22119140625,1007.5196504592898,1.464210837707982
Sub-Saharan Africa,LSO,1980,2080.0,0.484384447336197,2765.07788085938,1007.5196504592898,2.7444406464914968
Sub-Saharan Africa,LSO,1990,2080.0,0.592255651950836,4094.0686035156305,1231.8917560577388,3.3233996277540974
Sub-Saharan Africa,LSO,2000,2080.0,0.620739221572876,4985.1220703125,1291.137580871582,3.861030880184972
Sub-Saharan Africa,LSO,2010,2080.0,0.600947141647339,5369.55615234375,1249.970054626465,4.295747832093755
Sub-Saharan Africa,LSO,2019,2080.0,0.666798174381256,5722.4580078125,1386.9402027130125,4.125958708687456
Sub-Saharan Africa,MDG,1960,2080.0,2.59313058853149,8573.84375,5393.7116241455,1.589599954068422
Sub-Saharan Africa,MDG,1970,2080.0,3.11700534820557,12300.3291015625,6483.371124267585,1.8972119389435764
Sub-Saharan Africa,MDG,1980,2080.0,4.02325105667114,13480.7841796875,8368.362197875971,1.6109226466212405
Sub-Saharan Africa,MDG,1990,2080.0,5.151331424713129,16514.5625,10714.76936340331,1.5412895919538967
Sub-Saharan Africa,MDG,2000,2080.0,7.08096361160278,20014.42578125,14728.404312133782,1.3588998072765701
Sub-Saharan Africa,MDG,2010,2080.0,10.3317880630493,34948.77734375,21490.119171142545,1.6262719189887076
Sub-Saharan Africa,MDG,2019,2080.0,13.9447803497314,41510.69140625,29005.14312744131,1.4311493387177043
Sub-Saharan Africa,MLI,1960,2080.0,1.60959494113922,3744.0432128906305,3347.957477569578,1.1183066804087929
Sub-Saharan Africa,MLI,1970,2080.0,1.93909955024719,3926.619140625,4033.327064514155,0.9735434488246718
Sub-Saharan Africa,MLI,1980,2080.0,2.2519805431366,5061.5595703125,4684.1195297241275,1.0805786526567571
Sub-Saharan Africa,MLI,1990,2080.0,2.56481027603149,6335.12841796875,5334.8053741455,1.187508816848539
Sub-Saharan Africa,MLI,2000,2080.0,3.30847001075745,15115.6748046875,6881.617622375496,2.196529309553479
Sub-Saharan Africa,MLI,2010,2080.0,4.4653000831604,30364.806640625,9287.824172973633,3.269313250888476
Sub-Saharan Africa,MLI,2019,2080.0,6.150091648101809,48081.87109375,12792.190628051763,3.7586893825919176
Sub-Saharan Africa,MOZ,1960,2080.0,2.26173186302185,4775.53564453125,4704.402275085448,1.0151205966850507
Sub-Saharan Africa,MOZ,1970,2080.0,2.7233579158783,6877.91796875,5664.584465026864,1.2141963830205473
Sub-Saharan Africa,MOZ,1980,2080.0,4.31161594390869,9710.78125,8968.161163330074,1.0828062824859153
Sub-Saharan Africa,MOZ,1990,2080.0,5.48626184463501,9274.25390625,11411.42463684082,0.8127165714532132
Sub-Saharan Africa,MOZ,2000,2080.0,6.91015481948853,15179.541015625,14373.122024536142,1.056106042216314
Sub-Saharan Africa,MOZ,2010,2080.0,8.550308227539059,28870.57421875,17784.641113281243,1.6233430877157249
Sub-Saharan Africa,MOZ,2019,2080.0,11.0179576873779,37302.73828125,22917.351989746032,1.6277071756780825
Sub-Saharan Africa,MRT,1960,2080.0,0.386545389890671,2005.27575683594,804.0144109725957,2.4940793715503298
Sub-Saharan Africa,MRT,1970,2080.0,0.386545389890671,4609.3974609375,804.0144109725957,5.732978660620809
Sub-Saharan Africa,MRT,1980,2080.0,0.386545389890671,6019.90869140625,804.0144109725957,7.487314417815124
Sub-Saharan Africa,MRT,1990,2080.0,0.518938779830933,6568.08544921875,1079.3926620483405,6.0849824907597885
Sub-Saharan Africa,MRT,2000,2080.0,0.67569237947464,8380.58203125,1405.4401493072512,5.962959031290541
Sub-Saharan Africa,MRT,2010,2080.0,0.853043377399445,15609.6826171875,1774.3302249908456,8.797507023963385
Sub-Saharan Africa,MRT,2019,2080.0,1.12906622886658,21160.607421875,2348.4577560424864,9.010427105801506
Sub-Saharan Africa,MUS,1960,2080.0,0.165109604597092,2717.4375,343.42797756195137,7.912685271862565
Sub-Saharan Africa,MUS,1970,2080.0,0.190183073282242,4021.89721679688,395.58079242706333,10.167069012933514
Sub-Saharan Africa,MUS,1980,2080.0,0.274646311998367,6460.0556640625,571.2643289566033,11.308347706326408
Sub-Saharan Africa,MUS,1990,2080.0,0.403737008571625,12503.7099609375,839.77297782898,14.889393075331705
Sub-Saharan Africa,MUS,2000,2080.0,0.464872002601624,19594.248046875,966.9337654113779,20.264312559752952
Sub-Saharan Africa,MUS,2010,2080.0,0.520514845848084,21317.794921875,1082.6708793640148,19.690004901949106
Sub-Saharan Africa,MUS,2019,2080.0,0.58281147480011,29743.693359375,1212.2478675842287,24.53598323802237
Sub-Saharan Africa,MWI,1960,2080.0,1.41902279853821,3238.25024414063,2951.5674209594767,1.0971290105539788
Sub-Saharan Africa,MWI,1970,2080.0,1.73468923568726,5395.7138671875,3608.153610229501,1.4954224376395935
Sub-Saharan Africa,MWI,1980,2080.0,2.59962821006775,7924.80078125,5407.22667694092,1.4655943341612174
Sub-Saharan Africa,MWI,1990,2080.0,3.87352442741394,9987.697265625,8056.930809020995,1.2396404415490585
Sub-Saharan Africa,MWI,2000,2080.0,4.34568309783936,10638.912109375,9039.020843505868,1.1769982936833896
Sub-Saharan Africa,MWI,2010,2080.0,5.93685579299927,16859.818359375,12348.660049438482,1.3653156125341428
Sub-Saharan Africa,MWI,2019,2080.0,7.95041799545288,21635.50390625,16536.86943054199,1.3083192074003638
Sub-Saharan Africa,NAM,1960,2080.0,0.177282005548477,2654.181640625,368.7465715408322,7.197847642445392
Sub-Saharan Africa,NAM,1970,2080.0,0.242979720234871,4785.111328125,505.39781808853166,9.46800947068351
Sub-Saharan Africa,NAM,1980,2080.0,0.266947835683823,6704.63427734375,555.2514982223519,12.07495035818681
Sub-Saharan Africa,NAM,1990,2080.0,0.38564532995224,7252.169921875,802.1422863006592,9.041001884242691
Sub-Saharan Africa,NAM,2000,2080.0,0.405098795890808,11080.341796875,842.6054954528806,13.150094387788887
Sub-Saharan Africa,NAM,2010,2080.0,0.589574575424194,19001.416015625,1226.3151168823235,15.49472542092814
Sub-Saharan Africa,NAM,2019,2080.0,0.742307007312775,23321.48828125,1543.998575210572,15.104604794126441
Sub-Saharan Africa,NER,1960,2080.0,1.63080060482025,7322.49072265625,3392.06525802612,2.1587116301286278
Sub-Saharan Africa,NER,1970,2080.0,1.97058701515198,9582.1181640625,4098.820991516119,2.3377742487158866
Sub-Saharan Africa,NER,1980,2080.0,2.54901647567749,11707.7490234375,5301.954269409179,2.208195021784326
Sub-Saharan Africa,NER,1990,2080.0,3.32724571228027,9713.4130859375,6920.6710815429615,1.4035363003802657
Sub-Saharan Africa,NER,2000,2080.0,4.80536270141602,11749.50390625,9995.154418945322,1.1755199983683489
Sub-Saharan Africa,NER,2010,2080.0,6.8405122756958,19601.47265625,14228.265533447264,1.377643157570514
Sub-Saharan Africa,NER,2019,2080.0,8.86972713470459,28226.2734375,18449.032440185547,1.5299595536521329
Sub-Saharan Africa,NGA,1960,2080.0,16.0877723693848,83776.40625,33462.566528320385,2.5035857957606895
Sub-Saharan Africa,NGA,1970,2080.0,21.7178840637207,162390.671875,45173.198852539055,3.594845527878141
Sub-Saharan Africa,NGA,1980,2080.0,27.0446910858154,353036.84375,56252.957458496036,6.27588058833127
Sub-Saharan Africa,NGA,1990,2080.0,29.9604568481445,92708.7734375,62317.75024414056,1.4876784395183933
Sub-Saharan Africa,NGA,2000,2080.0,38.3358573913574,115146.8828125,79738.5833740234,1.444054784274129
Sub-Saharan Africa,NGA,2010,2080.0,52.2193336486816,798313.3125,108616.21398925773,7.349853978329185
Sub-Saharan Africa,NGA,2019,2080.0,73.0205535888672,1001651.6875,151882.75146484378,6.594900855031269
Sub-Saharan Africa,RWA,1960,2080.0,1.43049621582031,3142.29638671875,2975.432128906245,1.0560806802452065
Sub-Saharan Africa,RWA,1970,2080.0,1.6862678527832,4142.39990234375,3507.437133789056,1.1810332571431577
Sub-Saharan Africa,RWA,1980,2080.0,2.23536133766174,6607.61669921875,4649.551582336419,1.4211298836474882
Sub-Saharan Africa,RWA,1990,2080.0,3.13361310958862,8201.88671875,6517.91526794433,1.2583604391250047
Sub-Saharan Africa,RWA,2000,2080.0,3.33931159973145,7608.25634765625,6945.768127441416,1.095380123272107
Sub-Saharan Africa,RWA,2010,2080.0,4.4824652671814,16322.4873046875,9323.527755737312,1.7506771827480558
Sub-Saharan Africa,RWA,2019,2080.0,5.27478694915771,28781.330078125,10971.556854248038,2.6232676420011676
Sub-Saharan Africa,SDN,1960,2080.0,2.3528094291687,18247.44140625,4893.843612670896,3.7286523335164685
Sub-Saharan Africa,SDN,1970,2080.0,2.3528094291687,18247.44140625,4893.843612670896,3.7286523335164685
Sub-Saharan Africa,SDN,1980,2080.0,3.25314879417419,33289.7578125,6766.549491882315,4.919753835013992
Sub-Saharan Africa,SDN,1990,2080.0,4.57960748672485,40922.46484375,9525.583572387688,4.296058559852869
Sub-Saharan Africa,SDN,2000,2080.0,6.75054931640625,61724.3046875,14041.142578125,4.395960253523929
Sub-Saharan Africa,SDN,2010,2080.0,8.41227626800537,177582.40625,17497.53463745117,10.148995840243016
Sub-Saharan Africa,SDN,2019,2080.0,10.3220720291138,552153.9375,21469.909820556702,25.71757134123272
Sub-Saharan Africa,SEN,1960,2080.0,0.774560987949371,9246.4111328125,1611.0868549346917,5.73923814503925
Sub-Saharan Africa,SEN,1970,2080.0,1.00115633010864,10311.28125,2082.405166625971,4.9516210463052746
Sub-Saharan Africa,SEN,1980,2080.0,1.61155545711517,12926.716796875,3352.0353507995537,3.8563784220806676
Sub-Saharan Africa,SEN,1990,2080.0,2.60178518295288,21644.912109375,5411.71318054199,3.999641405091471
Sub-Saharan Africa,SEN,2000,2080.0,3.22927522659302,27247.259765625,6716.892471313481,4.056527610348485
Sub-Saharan Africa,SEN,2010,2080.0,4.32566165924072,39350.14453125,8997.376251220698,4.373513281264776
Sub-Saharan Africa,SEN,2019,2080.0,6.14295387268066,52925.50390625,12777.344055175772,4.142136556525708
Sub-Saharan Africa,SLE,1960,2080.0,1.19468951225281,3789.009765625,2484.954185485845,1.524780532275364
Sub-Saharan Africa,SLE,1970,2080.0,1.19468951225281,3789.009765625,2484.954185485845,1.524780532275364
Sub-Saharan Africa,SLE,1980,2080.0,1.19468951225281,4204.40283203125,2484.954185485845,1.6919438018569457
Sub-Saharan Africa,SLE,1990,2080.0,1.47492337226868,6812.72119140625,3067.8406143188545,2.2206894190032305
Sub-Saharan Africa,SLE,2000,2080.0,1.55537796020508,4767.107421875,3235.186157226566,1.4735187374694094
Sub-Saharan Africa,SLE,2010,2080.0,2.103102684021,8106.01806640625,4374.45358276368,1.8530355650236554
Sub-Saharan Africa,SLE,2019,2080.0,2.53552961349487,14648.4267578125,5273.90159606933,2.7775313003052733
Sub-Saharan Africa,STP,1960,2080.0,0.0272344630211592,172.111526489258,56.647683084011135,3.0382800693544456
Sub-Saharan Africa,STP,1970,2080.0,0.0272344630211592,172.111526489258,56.647683084011135,3.0382800693544456
Sub-Saharan Africa,STP,1980,2080.0,0.0272344630211592,283.191192626953,56.647683084011135,4.999166377325042
Sub-Saharan Africa,STP,1990,2080.0,0.033258467912674,233.207015991211,69.17761325836192,3.3711341719789942
Sub-Saharan Africa,STP,2000,2080.0,0.0375000014901161,280.694061279297,78.00000309944149,3.598641668275868
Sub-Saharan Africa,STP,2010,2080.0,0.0524438694119453,567.452209472656,109.08324837684623,5.202010555390668
Sub-Saharan Africa,STP,2019,2080.0,0.0646015554666519,813.495971679688,134.37123537063596,6.054093120717566
Sub-Saharan Africa,SWZ,1960,2080.0,0.134771510958672,1031.29443359375,280.3247427940377,3.678927601305142
Sub-Saharan Africa,SWZ,1970,2080.0,0.134771510958672,1031.29443359375,280.3247427940377,3.678927601305142
Sub-Saharan Africa,SWZ,1980,2080.0,0.134771510958672,2296.79663085938,280.3247427940377,8.193342506861407
Sub-Saharan Africa,SWZ,1990,2080.0,0.18678405880928,5558.7685546875,388.5108423233024,14.307885261183332
Sub-Saharan Africa,SWZ,2000,2080.0,0.235240131616592,8741.1171875,489.29947376251135,17.864554646430356
Sub-Saharan Africa,SWZ,2010,2080.0,0.25342121720314,9328.3408203125,527.1161317825312,17.696936704948033
Sub-Saharan Africa,SWZ,2019,2080.0,0.312530398368835,8985.056640625,650.0632286071768,13.821819548040505
Sub-Saharan Africa,SYC,1960,2080.0,0.038148857653141,264.049682617188,79.34962391853328,3.327674027646088
Sub-Saharan Africa,SYC,1970,2080.0,0.038148857653141,470.270324707031,79.34962391853328,5.9265602215058815
Sub-Saharan Africa,SYC,1980,2080.0,0.038148857653141,1118.55505371094,79.34962391853328,14.09653881736527
Sub-Saharan Africa,SYC,1990,2080.0,0.038148857653141,1383.12121582031,79.34962391853328,17.430721754148877
Sub-Saharan Africa,SYC,2000,2080.0,0.038148857653141,1924.30004882813,79.34962391853328,24.25090320281507
Sub-Saharan Africa,SYC,2010,2080.0,0.0429850555956364,1892.98156738281,89.40891563892372,21.17217901431197
Sub-Saharan Africa,SYC,2019,2080.0,0.0524728745222092,2711.26684570313,109.14357900619514,24.841285858412565
Sub-Saharan Africa,TCD,1960,2080.0,1.1984955072403,4290.34033203125,2492.870655059824,1.7210440996299066
Sub-Saharan Africa,TCD,1970,2080.0,1.44470810890198,5112.77783203125,3004.9928665161183,1.701427610361958
Sub-Saharan Africa,TCD,1980,2080.0,1.77964866161346,4112.64794921875,3701.6692161559968,1.1110252453863327
Sub-Saharan Africa,TCD,1990,2080.0,2.28292775154114,7136.04248046875,4748.489723205571,1.5028025533245568
Sub-Saharan Africa,TCD,2000,2080.0,3.27010798454285,8618.9130859375,6801.8246078491275,1.2671472116454605
Sub-Saharan Africa,TCD,2010,2080.0,4.45993757247925,25530.708984375,9276.67015075684,2.7521415086955603
Sub-Saharan Africa,TCD,2019,2080.0,5.95542907714844,25760.126953125,12387.292480468755,2.0795607267481095
Sub-Saharan Africa,TGO,1960,2080.0,1.06988227367401,1941.51794433594,2225.3551292419406,0.8724530834758546
Sub-Saharan Africa,TGO,1970,2080.0,1.06988227367401,4158.97607421875,2225.3551292419406,1.868904436675458
Sub-Saharan Africa,TGO,1980,2080.0,1.06988227367401,6596.3798828125,2225.3551292419406,2.964192005192238
Sub-Saharan Africa,TGO,1990,2080.0,1.50896394252777,7170.2578125,3138.645000457762,2.284507426438555
Sub-Saharan Africa,TGO,2000,2080.0,2.02609705924988,7337.68505859375,4214.281883239751,1.7411471899342592
Sub-Saharan Africa,TGO,2010,2080.0,2.61722302436829,8331.0322265625,5443.823890686043,1.5303640223954056
Sub-Saharan Africa,TGO,2019,2080.0,3.1719708442688,18064.8046875,6597.699356079104,2.7380460540165616
Sub-Saharan Africa,TZA,1960,2080.0,4.31986284255981,11683.1416015625,8985.314712524405,1.3002484582179032
Sub-Saharan Africa,TZA,1970,2080.0,5.73235416412354,22699.611328125,11923.296661376962,1.9038032830010567
Sub-Saharan Africa,TZA,1980,2080.0,7.91339111328125,32248.763671875,16459.853515625,1.9592375862435174
Sub-Saharan Africa,TZA,1990,2080.0,10.5693807601929,26851.701171875,21984.31198120123,1.2214028437567603
Sub-Saharan Africa,TZA,2000,2080.0,13.4404821395874,38671.421875,27956.202850341793,1.3832859234145671
Sub-Saharan Africa,TZA,2010,2080.0,18.2415428161621,98460.609375,37942.409057617166,2.595001525219007
Sub-Saharan Africa,TZA,2019,2080.0,23.6701431274414,133007.25,49233.89770507811,2.701538090620871
Sub-Saharan Africa,UGA,1960,2080.0,2.62964296340942,6085.25634765625,5469.657363891593,1.1125479975818202
Sub-Saharan Africa,UGA,1970,2080.0,3.22614574432373,10398.61328125,6710.3831481933585,1.5496303343050726
Sub-Saharan Africa,UGA,1980,2080.0,3.7844095230102495,10303.75390625,7871.571807861319,1.3089830287719242
Sub-Saharan Africa,UGA,1990,2080.0,4.66174936294556,15558.291015625,9696.438674926765,1.6045366280566415
Sub-Saharan Africa,UGA,2000,2080.0,6.735673904418951,30291.322265625,14010.201721191417,2.1620903730320484
Sub-Saharan Africa,UGA,2010,2080.0,10.1050090789795,63126.609375,21018.41888427736,3.0033947711557554
Sub-Saharan Africa,UGA,2019,2080.0,15.4918756484985,92618.5390625,32223.10134887688,2.8742900337160804
Sub-Saharan Africa,ZAF,1960,2235.74297377937,7.16199970245361,114473.7734375,16012.390512970596,7.149074546038097
Sub-Saharan Africa,ZAF,1970,2235.74297377937,7.947739124298099,201653.328125,17769.10190458088,11.348537996341488
Sub-Saharan Africa,ZAF,1980,2235.74297377937,8.49301338195801,294205.53125,18988.194994926784,15.494128395490202
Sub-Saharan Africa,ZAF,1990,2235.74297377937,11.5987567901611,349985.125,25931.83899817844,13.49634806172383
Sub-Saharan Africa,ZAF,2000,2235.74297377937,13.8347616195679,442236.84375,30930.97108486143,14.297541533264189
Sub-Saharan Africa,ZAF,2010,2235.74297377937,15.7275190353394,660456.875,35162.690178241355,18.782888102477727
Sub-Saharan Africa,ZAF,2019,2191.36336158219,18.6427097320557,733993.0,40852.95106743859,17.966706953148883
Sub-Saharan Africa,ZMB,1960,2080.0,1.04061591625214,5879.04052734375,2164.481105804451,2.7161431493109505
Sub-Saharan Africa,ZMB,1970,2080.0,1.3214225769043,9507.427734375,2748.558959960944,3.4590590461665403
Sub-Saharan Africa,ZMB,1980,2080.0,1.7433477640152,9352.9921875,3626.163349151616,2.579308014264786
Sub-Saharan Africa,ZMB,1990,2080.0,2.38914108276367,10770.3251953125,4969.413452148434,2.1673232261759483
Sub-Saharan Africa,ZMB,2000,2080.0,2.83980846405029,13460.595703125,5906.801605224603,2.278829830888347
Sub-Saharan Africa,ZMB,2010,2080.0,3.7041699886322,45005.02734375,7704.673576354976,5.841263344610317
Sub-Saharan Africa,ZMB,2019,2080.0,5.22544765472412,56783.14453125,10868.93112182617,5.224354068931613
Sub-Saharan Africa,ZWE,1960,2080.0,1.73208212852478,9417.033203125,3602.7308273315425,2.613859778722346
Sub-Saharan Africa,ZWE,1970,2080.0,2.26317644119263,15303.85546875,4707.40699768067,3.251016000165309
Sub-Saharan Africa,ZWE,1980,2080.0,3.13854598999023,23112.69921875,6528.175659179678,3.540453018639255
Sub-Saharan Africa,ZWE,1990,2080.0,4.56809329986572,55286.453125,9501.634063720698,5.818625802070792
Sub-Saharan Africa,ZWE,2000,2080.0,5.06589412689209,39879.61328125,10537.059783935547,3.784700295812039
Sub-Saharan Africa,ZWE,2010,2080.0,5.75327444076538,28972.04296875,11966.81083679199,2.421032918785294
Sub-Saharan Africa,ZWE,2019,2080.0,6.83101654052734,40820.296875,14208.514404296868,2.8729461584425273
